"","self_spending","self_defense","self_medical","self_job","self_blacks","self_business","fed_socSecurity","fed_publicSch","fed_border","fed_crime","fed_welfare","fed_highway","fed_povertyAid","fed_environment","resid_Place","resid_identity","FT_DemParty","FT_RepParty","FT_Joe_pre","FT_Trump_pre","FT_Joe_post","FT_Trump_post","FT_rural","FT_OutParty","rural_get_more","rural_influence","rural_respect","rr_work","rr_slavery","rr_less","rr_harder","gender_factor","educ_factor","race_factor","Church_factor","PARTY","pid7","BIDEN","TRUMP"
"4869",7,7,2,6,6,1,1,1,5,1,3,1,2,1,"City","Small Town Person",100,0,100,0,100,0,NA,0,6,7,7,5,1,1,5,"Male","Some College","Middle Eastern","Every week","Democrat",1,TRUE,FALSE
"4870",5,3,2,4,1,2,2,1,3,3,3,2,3,1,"Rural Area","City Person",70,40,85,0,90,0,50,40,4,2,4,4,2,2,5,"Female","Some College","White","A few times a year","Democrat",1,TRUE,FALSE
"4871",2,5,7,6,5,7,3,3,3,1,3,3,3,3,"Small Town","Small Town Person",15,100,40,100,30,100,70,15,7,7,7,1,5,4,2,"Female","Some College","White",NA,"Republican",7,FALSE,TRUE
"4872",6,3,1,4,2,1,1,1,4,1,1,1,1,1,"Suburb","Suburb Person",90,0,100,0,85,0,80,0,5,2,5,5,1,2,5,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"4873",7,3,1,3,1,2,2,1,5,3,3,3,1,2,"Small Town","Small Town Person",50,50,50,0,70,0,NA,50,6,5,6,4,1,1,5,"Female","High School","White",NA,"Independent",4,TRUE,FALSE
"4874",6,7,2,4,3,3,3,3,3,3,3,2,2,2,"City","Country Person",90,0,87,25,92,24,90,0,5,4,6,2,2,2,4,"Male","High School","White","A few times a year","Democrat",1,FALSE,FALSE
"4875",6,NA,2,3,1,1,2,1,3,3,3,3,2,1,"City","Suburb Person",70,30,60,0,70,0,85,30,5,6,6,5,1,1,5,"Female","Bachelor's Degree","Asian","Never","Democrat",2,FALSE,FALSE
"4876",2,2,6,6,5,6,1,3,1,1,3,1,3,3,"Small Town","Small Town Person",0,60,40,70,50,40,85,0,4,4,4,2,2,3,2,"Male","Some College","White","Almost every week","Republican",7,FALSE,TRUE
"4877",7,1,1,1,1,1,1,1,5,5,1,1,1,1,"City","Small Town Person",30,0,40,0,60,0,88,0,7,7,7,1,1,1,5,"Male","Graduate Degree","White",NA,"Democrat",3,TRUE,FALSE
"4878",2,6,7,6,5,5,2,5,1,1,4,2,3,4,"Suburb","Suburb Person",0,70,0,100,0,100,85,0,2,4,4,4,4,5,3,"Male","Some College","White","Every week","Republican",7,FALSE,TRUE
"4879",2,4,7,2,4,4,3,3,1,2,3,2,3,2,"City","City Person",60,60,40,40,50,60,85,60,6,4,6,4,4,2,5,"Female","Bachelor's Degree","White",NA,"Independent",4,FALSE,TRUE
"4880",5,4,3,4,5,3,3,3,4,3,3,2,2,3,"Suburb","Suburb Person",70,15,85,0,85,0,60,15,2,2,5,4,1,2,5,"Female","Graduate Degree","White","Almost every week","Democrat",1,TRUE,FALSE
"4881",6,3,2,2,1,2,NA,1,4,4,1,3,1,1,"City","Small Town Person",85,30,70,0,60,0,40,30,4,4,4,4,2,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"4882",NA,NA,NA,2,3,3,2,1,3,3,3,1,3,3,"City","City Person",85,50,85,30,NA,15,NA,50,4,1,4,2,1,1,5,"Male","Some College","Black","Every week","Democrat",1,TRUE,FALSE
"4883",NA,NA,1,1,NA,1,3,1,5,4,3,3,3,1,"City","City Person",85,0,85,0,60,0,30,0,7,5,7,2,2,2,5,"Female","Some College","Hispanic","A few times a year","Democrat",3,FALSE,FALSE
"4884",3,NA,5,NA,5,1,3,2,2,1,3,2,3,1,NA,NA,30,50,40,60,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Female","Bachelor's Degree","Middle Eastern",NA,"Republican",6,FALSE,FALSE
"4885",1,7,5,7,5,7,1,5,1,1,5,2,4,5,"City","City Person",0,85,0,85,0,85,85,0,7,7,7,2,4,5,1,"Male","Graduate Degree","White","A few times a year","Republican",7,FALSE,TRUE
"4886",5,2,3,4,2,2,2,1,4,3,3,2,3,2,NA,NA,60,NA,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male","Bachelor's Degree","White","Almost every week","Democrat",3,FALSE,FALSE
"4887",NA,5,4,5,4,3,1,1,1,2,2,3,2,1,"City","Suburb Person",0,100,0,100,15,86,NA,0,4,4,4,4,2,3,3,"Female","Some College","White",NA,"Republican",7,FALSE,TRUE
"4888",7,7,2,4,5,2,1,2,3,1,2,1,3,1,"City","City Person",85,50,NA,NA,70,15,50,50,6,4,4,2,2,2,2,"Female","Some College","Black","Every week","Democrat",1,FALSE,FALSE
"4889",7,7,1,2,2,3,3,3,4,1,3,3,3,3,"City","City Person",100,50,100,0,9,0,100,50,7,7,6,3,4,3,2,"Male","Some College","White","Every week","Democrat",1,TRUE,FALSE
"4890",NA,5,6,5,4,5,3,3,3,2,4,1,3,1,NA,NA,30,70,30,85,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Male","Less than High School","White",NA,"Republican",7,FALSE,FALSE
"4891",1,5,6,6,7,7,3,5,1,1,5,3,5,5,"Rural Area","Country Person",0,85,0,100,0,100,NA,0,6,7,6,1,5,5,1,"Male","Less than High School","White","Every week","Republican",7,FALSE,TRUE
"4892",NA,3,7,2,4,3,2,2,2,2,3,3,2,2,"Suburb","Suburb Person",30,20,70,10,80,0,30,30,4,NA,4,1,4,4,1,"Male","Bachelor's Degree","Asian",NA,"Independent",4,TRUE,FALSE
"4893",4,5,4,4,4,4,1,3,2,2,3,2,3,3,"Small Town","Suburb Person",15,60,30,70,15,60,70,15,4,4,6,3,4,4,2,"Male","Some College","White",NA,"Republican",7,FALSE,TRUE
"4894",7,4,3,3,1,1,1,1,4,4,2,3,1,1,"City","City Person",70,15,70,0,85,0,50,15,4,4,4,5,1,1,5,"Female","Some College","White",NA,"Democrat",1,TRUE,FALSE
"4895",1,1,1,6,1,1,5,5,3,3,5,5,5,3,"Small Town","Small Town Person",20,20,60,0,60,0,NA,20,4,6,6,4,4,2,2,"Female","Some College","Black","A few times a year","Republican",7,FALSE,FALSE
"4896",5,4,4,6,3,3,3,1,4,3,3,1,2,1,"Suburb","Suburb Person",60,30,70,0,70,0,60,30,6,2,6,5,2,4,5,"Male","High School","Hispanic",NA,"Democrat",3,TRUE,FALSE
"4897",7,4,1,1,4,1,1,1,3,1,1,1,1,1,"City","Country Person",0,0,0,0,30,30,50,0,7,7,7,1,5,5,1,"Female","Some College","White",NA,"Independent",4,FALSE,FALSE
"4898",7,6,4,1,1,1,2,1,3,2,2,1,2,2,"City","City Person",100,50,100,0,100,0,98,50,6,6,5,1,2,2,5,"Male","Less than High School","Native American",NA,"Democrat",1,TRUE,FALSE
"4899",7,6,2,1,3,NA,1,1,4,1,3,1,1,1,"Suburb","City Person",60,30,40,15,85,15,70,30,4,4,4,1,2,4,4,"Male","Bachelor's Degree","White","A few times a year","Democrat",3,TRUE,FALSE
"4900",3,4,3,5,6,5,3,3,3,3,4,2,3,4,"Suburb","Suburb Person",20,20,30,20,30,10,60,20,4,4,4,2,2,5,4,"Male","Graduate Degree","White","Almost every week","Republican",6,FALSE,TRUE
"4901",NA,6,NA,2,4,4,3,2,3,1,3,1,3,1,"Suburb","Suburb Person",60,NA,NA,NA,NA,NA,50,60,4,4,4,1,3,3,3,"Female","Some College","White",NA,"Republican",5,FALSE,TRUE
"4902",2,7,7,7,7,7,3,3,1,1,3,1,4,5,NA,NA,0,70,0,100,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White",NA,"Republican",7,FALSE,FALSE
"4903",NA,5,5,NA,2,3,1,1,3,1,3,3,1,1,"City","City Person",85,25,90,20,95,15,NA,25,6,7,4,2,2,4,5,"Female","Graduate Degree","Black","A few times a year","Democrat",1,TRUE,FALSE
"4904",NA,3,2,1,1,3,2,1,3,3,1,2,1,2,"City","Country Person",NA,NA,NA,15,40,30,NA,NA,7,6,6,5,2,2,5,"Female","Some College","Black","Every week","Independent",4,FALSE,FALSE
"4905",1,5,NA,6,NA,1,1,1,3,3,4,1,3,3,"City","City Person",0,100,0,100,0,100,100,0,4,4,4,1,5,5,1,"Male","Some College","Hispanic",NA,"Republican",5,FALSE,TRUE
"4906",5,2,1,3,2,2,3,3,3,3,3,2,2,2,"Small Town","Suburb Person",60,0,70,0,85,0,70,0,4,4,4,5,1,1,5,"Male","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"4907",NA,NA,NA,NA,NA,NA,1,1,1,1,5,1,1,1,"City","Country Person",0,100,0,85,0,100,100,0,4,4,4,1,5,5,1,"Female","Some College","White","Almost every week","Republican",7,FALSE,FALSE
"4908",7,1,1,1,1,1,1,1,5,5,1,1,1,1,"Small Town","Something else",5,1,15,0,8,1,46,5,4,3,3,5,1,1,5,NA,NA,NA,NA,"Independent",4,FALSE,FALSE
"4909",7,1,1,1,1,1,3,1,5,1,3,1,1,1,"Small Town","Small Town Person",70,50,60,0,85,30,70,50,4,4,4,1,1,1,2,"Male","Some College","White",NA,"Democrat",1,FALSE,FALSE
"4910",4,5,5,3,4,4,1,1,1,1,1,1,1,1,"Suburb","Small Town Person",50,60,85,50,50,70,40,50,2,2,2,1,3,2,3,"Female","Bachelor's Degree","Hispanic",NA,"Republican",7,FALSE,FALSE
"4911",7,1,2,2,1,1,2,1,3,3,1,1,1,1,"Suburb","City Person",60,0,70,0,100,0,30,0,3,2,6,5,1,1,5,"Male","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"4912",7,5,4,1,1,1,1,1,5,1,1,1,1,1,"City","City Person",85,0,100,0,100,0,70,0,4,2,4,5,2,1,5,"Male","Bachelor's Degree","White",NA,"Democrat",1,FALSE,FALSE
"4913",5,2,1,7,3,3,3,1,2,1,3,1,3,2,"Small Town","Small Town Person",0,50,15,60,60,0,85,0,6,5,5,5,1,2,5,"Female","Some College","Black",NA,"Republican",5,TRUE,FALSE
"4914",4,4,3,5,4,3,2,3,1,3,4,3,2,1,"Suburb","Suburb Person",30,50,50,40,50,30,85,30,4,4,6,2,2,2,2,"Male","Graduate Degree","White",NA,"Republican",6,FALSE,TRUE
"4915",3,7,4,4,4,4,1,3,1,1,4,1,3,3,"City","City Person",0,100,0,100,0,100,85,0,4,4,4,1,5,5,1,"Male","Bachelor's Degree","White","Once or twice a month","Republican",7,FALSE,TRUE
"4916",4,6,7,6,5,7,4,3,1,2,4,2,3,4,"Suburb","Suburb Person",0,90,0,91,0,99,70,0,7,7,6,2,5,2,3,"Male","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"4917",4,5,5,7,6,4,3,3,2,1,4,1,3,2,"Suburb","Small Town Person",0,85,0,85,0,100,85,0,7,7,7,1,5,5,4,"Female","Bachelor's Degree","White",NA,"Republican",7,FALSE,TRUE
"4918",NA,NA,NA,NA,NA,NA,3,1,5,5,3,3,3,1,"Small Town","Suburb Person",85,0,15,0,65,0,NA,0,4,6,6,3,4,3,3,"Female","High School","Black","Almost every week","Democrat",1,TRUE,FALSE
"4919",1,4,NA,7,1,2,1,5,1,1,1,1,1,2,"Rural Area","Country Person",100,0,70,30,100,0,50,0,7,4,6,3,3,3,3,"Female","High School","White","Never","Democrat",1,TRUE,FALSE
"4920",1,5,7,6,6,7,3,1,3,2,5,2,2,5,"City","City Person",40,70,30,70,40,60,80,40,5,6,6,2,5,2,2,"Female","Some College","White","Every week","Republican",7,FALSE,TRUE
"4921",3,5,4,4,4,5,3,5,3,2,4,1,3,3,"Small Town","Suburb Person",0,50,15,50,40,50,85,0,1,4,6,2,4,4,5,"Female","Bachelor's Degree","White","Every week","Republican",7,FALSE,FALSE
"4922",4,5,4,4,4,4,2,1,3,3,3,2,3,2,NA,NA,40,15,85,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White","Almost every week","Democrat",1,FALSE,FALSE
"4923",NA,4,4,NA,6,3,2,3,2,3,3,3,2,3,"Suburb","Country Person",60,85,40,70,40,70,NA,60,6,4,5,2,2,3,3,"Female","High School","White",NA,"Republican",6,FALSE,FALSE
"4924",7,7,1,1,7,6,1,1,1,1,1,1,1,3,NA,NA,50,50,50,100,50,85,100,50,7,7,7,1,5,5,4,"Male",NA,"White",NA,"Independent",4,FALSE,TRUE
"4925",2,6,7,7,6,7,3,5,1,1,5,1,3,3,"Small Town","Small Town Person",0,100,0,100,0,100,100,0,4,6,7,1,2,4,2,"Male","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"4926",5,6,4,4,4,2,3,2,1,3,3,3,3,2,"Suburb","Suburb Person",70,40,70,15,85,15,40,70,5,4,4,3,2,2,3,"Male","Bachelor's Degree","White","A few times a year","Independent",4,TRUE,FALSE
"4927",4,3,4,4,3,2,3,1,3,2,2,2,2,1,"Suburb","Suburb Person",85,0,85,0,85,0,70,0,4,1,4,4,2,4,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,FALSE,FALSE
"4928",7,5,1,3,1,1,3,1,3,3,2,3,2,1,NA,NA,30,0,60,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","White","A few times a year","Democrat",2,FALSE,FALSE
"4929",4,2,2,3,3,2,3,1,4,4,2,1,2,2,"Small Town","Suburb Person",60,0,60,0,85,0,50,0,4,2,6,5,1,1,5,"Female","Some College","White","Every week","Democrat",3,TRUE,FALSE
"4930",2,5,6,6,4,7,1,5,1,1,3,3,3,5,"City","Small Town Person",35,60,30,100,0,100,85,35,5,5,7,1,4,5,1,"Female","Some College","White","Once or twice a month","Republican",5,FALSE,TRUE
"4931",4,4,3,2,4,2,2,1,1,1,3,1,2,1,NA,NA,5,80,0,95,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"Male","High School","White",NA,"Republican",5,FALSE,FALSE
"4932",5,1,2,4,2,1,2,1,5,4,2,3,2,1,"Rural Area","Country Person",55,30,55,0,65,2,55,30,5,4,4,5,1,2,4,"Female","Bachelor's Degree","White",NA,"Democrat",2,TRUE,FALSE
"4933",7,2,2,NA,NA,1,2,2,4,4,3,3,2,3,"City","Small Town Person",85,0,100,0,100,0,50,0,5,6,4,2,2,2,4,"Female","Some College","White",NA,"Democrat",1,TRUE,FALSE
"4934",4,4,2,4,3,2,3,3,5,4,3,1,2,2,"Suburb","Small Town Person",60,0,80,0,85,0,85,60,4,4,6,4,2,2,5,"Female","Graduate Degree","White",NA,"Independent",4,TRUE,FALSE
"4935",5,3,1,3,3,2,3,1,4,4,3,1,3,2,"Suburb","City Person",75,50,90,0,100,0,80,50,5,4,4,5,2,2,4,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"4936",1,4,7,7,4,7,3,2,3,3,4,3,3,3,"Suburb","Country Person",0,60,30,70,30,60,NA,0,4,4,4,3,4,3,4,"Female","Graduate Degree","White",NA,"Republican",6,FALSE,FALSE
"4937",7,2,1,2,2,1,1,1,5,3,1,2,1,1,"City","Suburb Person",70,0,70,0,70,0,40,0,2,1,4,5,1,2,5,"Female","Some College","White",NA,"Democrat",1,TRUE,FALSE
"4938",3,7,3,1,3,3,1,1,1,1,1,1,1,1,NA,NA,0,70,0,70,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","Asian",NA,"Republican",7,FALSE,FALSE
"4939",7,NA,7,1,1,1,1,1,5,5,1,1,1,1,"City","Small Town Person",15,0,30,0,15,0,40,0,6,6,4,5,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",3,FALSE,FALSE
"4940",NA,3,3,1,3,2,2,1,5,2,2,4,2,1,"Suburb","Suburb Person",70,40,85,15,85,30,85,40,6,2,6,2,1,2,2,"Female","Bachelor's Degree","Asian",NA,"Democrat",1,TRUE,FALSE
"4941",5,3,1,3,3,2,2,1,4,4,2,3,2,2,"City","Small Town Person",70,30,85,0,85,0,50,30,4,6,4,4,2,2,5,"Female","Some College","Hispanic",NA,"Democrat",1,TRUE,FALSE
"4942",4,4,5,5,3,2,2,1,3,3,3,1,3,2,"City","Suburb Person",60,10,70,15,85,0,85,10,4,4,4,2,2,3,4,"Female","Graduate Degree","White","Every week","Democrat",2,TRUE,FALSE
"4943",1,7,4,7,4,4,1,3,1,1,4,1,2,1,"Small Town","Small Town Person",0,100,0,100,0,100,100,0,4,7,7,1,5,5,1,"Female","Less than High School","White","A few times a year","Republican",7,FALSE,TRUE
"4944",3,5,5,5,6,6,3,3,3,2,4,3,3,3,"Suburb","Suburb Person",0,85,0,85,0,100,100,0,4,6,5,2,4,2,2,"Male","Bachelor's Degree","White","Almost every week","Republican",7,FALSE,TRUE
"4945",NA,NA,NA,1,1,NA,1,1,3,1,1,2,2,1,"City","Suburb Person",100,15,70,0,85,0,30,15,2,6,7,5,1,1,5,"Female","Bachelor's Degree","Asian",NA,"Democrat",1,TRUE,FALSE
"4946",4,4,4,4,4,4,3,5,5,3,3,3,3,1,"City","City Person",60,60,60,60,50,30,50,60,4,4,4,3,5,5,1,"Female","High School","Hispanic",NA,"Independent",4,TRUE,FALSE
"4947",NA,NA,4,NA,NA,NA,2,3,1,1,3,1,2,3,"Small Town","Country Person",0,100,0,100,0,85,100,0,4,5,7,2,5,5,1,"Female","Some College","White","Almost every week","Republican",7,FALSE,TRUE
"4948",6,5,1,1,1,1,2,1,4,2,3,1,1,1,"Rural Area","Small Town Person",100,0,100,0,100,0,100,0,4,6,6,1,2,2,2,"Female","Some College","White","Every week","Democrat",1,TRUE,FALSE
"4949",7,NA,NA,1,1,1,1,1,1,1,1,1,1,1,"Small Town","Country Person",50,50,100,0,100,15,NA,50,4,7,6,4,2,2,5,"Female","Less than High School","White","Once or twice a month","Independent",4,FALSE,FALSE
"4950",4,4,6,6,6,6,3,3,1,2,3,1,3,3,"Small Town","Small Town Person",0,40,0,100,0,100,85,0,2,4,6,2,5,5,2,"Male","Graduate Degree","Native American",NA,"Republican",7,FALSE,TRUE
"4951",7,4,1,1,1,3,1,1,5,1,1,1,1,1,"Rural Area","City Person",100,0,100,0,100,0,50,0,5,5,5,1,1,1,5,"Female","Graduate Degree","Black",NA,"Democrat",1,TRUE,FALSE
"4952",6,3,1,5,7,4,1,2,3,3,5,1,5,2,NA,NA,50,40,60,30,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White",NA,"Democrat",3,FALSE,FALSE
"4953",5,3,4,3,4,3,3,3,2,3,2,1,1,2,"City","City Person",40,15,85,0,85,0,50,40,7,7,6,4,1,2,4,"Female","Graduate Degree","White",NA,"Independent",4,TRUE,FALSE
"4954",6,2,2,1,1,1,4,1,3,3,3,3,2,1,"Suburb","Suburb Person",70,30,70,0,70,0,50,30,4,4,4,3,2,2,5,"Female","Graduate Degree","White",NA,"Democrat",3,TRUE,FALSE
"4955",3,5,6,4,4,6,3,3,1,1,3,2,3,4,"Rural Area","Country Person",15,85,15,85,15,100,100,15,6,7,7,1,5,4,2,"Male","Some College","White","A few times a year","Republican",7,FALSE,TRUE
"4956",3,5,6,5,5,3,1,3,2,2,3,2,2,3,NA,NA,30,70,50,40,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Female","Graduate Degree","White","Once or twice a month","Republican",6,FALSE,FALSE
"4957",7,NA,1,1,1,NA,1,1,3,2,3,1,1,2,"Suburb","Suburb Person",85,15,100,0,100,0,50,15,7,7,7,5,1,1,5,"Female","Some College","Black","Every week","Democrat",2,TRUE,FALSE
"4958",4,6,6,4,2,7,1,1,1,1,3,1,3,1,"Small Town","Small Town Person",0,85,0,100,0,100,85,0,4,5,5,1,5,5,3,"Female","High School","White","Almost every week","Republican",7,FALSE,TRUE
"4959",6,4,2,3,1,3,3,1,5,1,3,3,2,2,"Suburb","Suburb Person",75,25,70,0,85,5,70,25,4,4,4,4,1,3,4,"Female","Bachelor's Degree","White","Every week","Democrat",1,FALSE,FALSE
"4960",4,6,6,7,6,6,3,3,2,3,3,2,3,4,"Small Town","Small Town Person",0,60,0,85,0,50,85,0,4,6,4,2,4,5,2,"Female","Some College","White","Every week","Republican",5,FALSE,TRUE
"4961",4,3,2,4,1,3,3,1,3,2,4,3,3,1,"City","Suburb Person",70,30,50,0,85,0,50,30,4,2,6,5,1,1,5,"Female","Bachelor's Degree","Middle Eastern",NA,"Democrat",3,TRUE,FALSE
"4962",5,NA,2,2,2,1,1,2,4,3,3,1,1,1,"City","City Person",85,15,80,0,100,0,40,15,4,2,4,4,2,1,4,"Female","Bachelor's Degree","White","A few times a year","Democrat",1,TRUE,FALSE
"4963",3,5,7,7,5,5,5,4,1,1,5,1,3,4,"City","City Person",15,60,30,90,0,100,50,15,1,6,7,5,1,1,5,"Male","Some College","Black","Almost every week","Republican",7,FALSE,TRUE
"4964",4,6,5,7,6,5,1,3,1,1,3,2,3,3,"Rural Area","Country Person",15,70,15,100,30,100,85,15,5,7,7,2,5,5,5,"Male","High School","White",NA,"Republican",7,FALSE,TRUE
"4965",7,7,1,1,1,1,1,3,1,1,1,3,1,1,NA,NA,0,0,85,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","High School","Hispanic","Almost every week","Democrat",1,FALSE,FALSE
"4966",4,3,1,4,2,1,1,1,5,1,1,1,1,1,"City","City Person",70,0,100,0,85,0,70,0,4,4,4,4,2,1,5,"Female","Graduate Degree","White","A few times a year","Democrat",1,FALSE,FALSE
"4967",1,7,4,7,7,7,2,2,1,1,5,2,4,4,"Rural Area","Country Person",0,60,0,85,15,100,50,0,6,7,7,1,5,5,1,"Female","High School","White",NA,"Republican",7,FALSE,TRUE
"4968",4,5,1,4,NA,1,3,1,5,3,5,3,3,1,"Small Town","City Person",85,0,60,15,100,0,NA,0,6,6,6,3,2,3,4,"Female","Some College","Hispanic","A few times a year","Democrat",2,TRUE,FALSE
"4969",7,1,1,1,1,1,1,2,5,3,1,3,1,1,"Rural Area","City Person",60,0,55,0,65,0,50,0,4,2,4,5,1,1,5,"Female","Some College","White",NA,"Democrat",3,TRUE,FALSE
"4970",2,6,5,6,3,5,2,1,1,2,3,1,3,2,"Suburb","Suburb Person",50,60,30,85,0,0,85,50,7,6,7,3,5,4,3,"Male","Graduate Degree","White","Almost every week","Republican",6,FALSE,FALSE
"4971",5,NA,5,5,NA,3,3,1,1,3,4,2,3,3,"Suburb","Suburb Person",60,60,40,70,30,85,NA,60,6,4,4,2,4,4,3,"Female","Graduate Degree","White",NA,"Democrat",2,FALSE,FALSE
"4972",6,4,6,3,4,1,1,1,5,1,1,3,1,1,"City","City Person",100,0,100,0,100,0,NA,0,4,3,2,3,5,5,3,"Male","Some College","Hispanic",NA,"Democrat",1,TRUE,FALSE
"4973",4,1,1,1,1,1,1,1,3,1,2,1,2,3,"Suburb","Country Person",30,0,60,0,30,0,NA,0,4,4,4,5,1,1,5,"Male","Graduate Degree","White","Never","Democrat",3,TRUE,FALSE
"4974",2,5,1,5,4,6,3,2,2,3,4,1,3,3,"Small Town","City Person",35,45,40,85,40,75,100,35,4,4,6,3,2,3,4,"Male","Bachelor's Degree","White","A few times a year","Republican",6,FALSE,TRUE
"4975",4,3,2,5,4,3,2,3,4,3,3,1,2,1,NA,NA,70,15,70,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White",NA,"Democrat",1,FALSE,FALSE
"4976",NA,NA,4,1,1,1,3,2,1,1,3,2,3,3,"City","City Person",40,60,50,60,50,100,85,40,6,6,6,1,1,2,1,"Male","Some College","Hispanic",NA,"Independent",4,FALSE,FALSE
"4977",4,7,5,5,5,NA,1,2,1,1,2,2,2,3,NA,NA,0,70,30,100,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Less than High School","White","Once or twice a month","Republican",7,FALSE,FALSE
"4978",5,3,5,4,3,3,1,1,3,2,3,1,3,1,"Suburb","Suburb Person",15,40,30,0,40,40,NA,15,6,6,4,3,3,3,3,"Female","High School","White","Every week","Republican",6,FALSE,TRUE
"4979",7,NA,1,1,NA,4,1,1,4,3,1,1,1,1,"City","Something else",50,15,70,0,85,0,NA,15,4,4,4,3,2,2,3,"Female","Some College","Hispanic","Once or twice a month","Democrat",3,FALSE,FALSE
"4980",4,4,3,3,2,3,3,3,2,3,3,1,3,1,"Suburb","Small Town Person",60,15,70,0,75,0,75,15,4,4,7,5,1,1,5,"Male","Graduate Degree","White",NA,"Democrat",3,FALSE,FALSE
"4981",1,NA,NA,NA,7,NA,2,3,2,3,3,2,3,3,"Small Town","Small Town Person",0,100,0,100,0,100,50,0,4,4,4,3,3,3,3,"Female","Bachelor's Degree","White","A few times a year","Republican",7,FALSE,TRUE
"4982",5,NA,3,4,3,3,3,2,3,3,4,3,3,3,NA,NA,45,55,55,45,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","Middle Eastern","Once or twice a month","Republican",5,FALSE,FALSE
"4983",7,5,1,2,7,5,3,3,1,2,1,1,1,5,"Suburb","Something else",15,60,40,80,40,70,75,15,6,7,7,1,5,5,1,"Female","Some College","White","A few times a year","Republican",5,FALSE,FALSE
"4984",2,4,7,7,7,7,5,5,2,1,5,4,5,4,"City","Something else",10,35,10,10,5,20,85,10,4,7,6,1,5,5,1,"Male","Graduate Degree","White","Every week","Republican",5,FALSE,TRUE
"4985",5,2,2,4,2,2,3,1,5,4,1,1,1,1,"City","City Person",70,30,85,0,100,0,60,30,6,4,6,4,1,1,5,"Female","Bachelor's Degree","White","A few times a year","Democrat",1,TRUE,FALSE
"4986",2,6,4,1,4,6,3,3,1,2,3,1,3,3,NA,NA,60,50,0,70,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,"Male","High School","White",NA,"Republican",6,FALSE,FALSE
"4987",6,4,4,4,5,5,2,1,2,2,5,2,1,1,"Suburb","Suburb Person",70,40,70,40,70,0,50,40,4,4,4,3,3,3,3,"Female","Some College","Black",NA,"Democrat",3,TRUE,FALSE
"4988",3,5,7,6,7,6,3,3,1,2,4,2,3,3,"City","Suburb Person",30,70,30,100,30,100,95,30,7,6,6,2,4,5,2,"Male","Bachelor's Degree","White",NA,"Republican",7,FALSE,TRUE
"4989",2,6,7,7,5,2,1,3,3,1,5,1,4,2,"Suburb","Suburb Person",40,40,50,40,70,40,50,40,4,4,6,1,5,2,4,"Male","High School","White","Every week","Republican",6,FALSE,TRUE
"4990",4,4,4,4,4,4,3,3,3,4,3,3,3,3,"City","Suburb Person",85,30,60,40,100,0,NA,30,4,4,4,3,3,3,3,"Female","Bachelor's Degree","Hispanic",NA,"Democrat",2,TRUE,FALSE
"4991",NA,5,4,5,7,4,2,1,1,1,3,2,2,2,"Small Town","Country Person",50,70,60,70,85,70,60,50,6,5,4,2,2,4,4,"Male","Some College","White","Almost every week","Republican",5,FALSE,TRUE
"4992",6,4,4,5,1,1,1,1,1,1,1,1,1,1,NA,NA,50,50,60,30,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,"Female","High School","Asian",NA,"Democrat",2,FALSE,FALSE
"4993",6,1,1,1,1,1,1,1,5,5,1,1,1,1,"Rural Area","Country Person",85,0,85,0,95,0,70,0,6,7,6,5,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,FALSE,FALSE
"4994",NA,4,NA,1,1,NA,1,1,1,4,3,4,1,3,"City","Country Person",30,60,0,100,50,100,NA,30,4,4,4,2,3,3,3,"Female","Less than High School","Native American",NA,"Republican",5,FALSE,FALSE
